Tipo_dato,Territorio,TIME,Value
colazione adeguata (con latte e/o del cibo),10.001 - 50.000 ab.,2019,12262
colazione adeguata (con latte e/o del cibo),10.001 - 50.000 ab.,2020,12227
colazione adeguata (con latte e/o del cibo),10.001 - 50.000 ab.,2021,12372
colazione adeguata (con latte e/o del cibo),10.001 - 50.000 ab.,2022,11925
colazione adeguata (con latte e/o del cibo),10.001 - 50.000 ab.,2023,11988
pranzo al bar,Piemonte,1993,124
pranzo al bar,Piemonte,1994,139
pranzo al bar,Piemonte,1995,162
pranzo al bar,Piemonte,1996,127
pranzo al bar,Piemonte,1997,151
pranzo al bar,Piemonte,1998,137
pranzo al bar,Piemonte,1999,147
pranzo al bar,Piemonte,2000,193
pranzo al bar,Piemonte,2001,165
pranzo al bar,Piemonte,2002,156
pranzo al bar,Piemonte,2003,249
pranzo al bar,Piemonte,2005,206
pranzo al bar,Piemonte,2006,222
pranzo al bar,Piemonte,2007,183
pranzo al bar,Piemonte,2008,210
pranzo al bar,Piemonte,2009,221
pranzo al bar,Piemonte,2010,222
pranzo al bar,Piemonte,2011,205
pranzo al bar,Piemonte,2012,232
pranzo al bar,Piemonte,2013,182
pranzo al bar,Piemonte,2014,140
pranzo al bar,Piemonte,2015,167
pranzo al bar,Piemonte,2016,122
pranzo al bar,Piemonte,2017,152
pranzo al bar,Piemonte,2018,120
pranzo al bar,Piemonte,2019,112
pranzo al bar,Piemonte,2020,108
pranzo al bar,Piemonte,2021,64
pranzo al bar,Piemonte,2022,100
pranzo al bar,Piemonte,2023,83
pasto principale il pranzo,2.001 - 10.000 ab.,1993,11748
pasto principale il pranzo,2.001 - 10.000 ab.,1994,11509
pasto principale il pranzo,2.001 - 10.000 ab.,1995,11075
pasto principale il pranzo,2.001 - 10.000 ab.,1996,10682
pasto principale il pranzo,2.001 - 10.000 ab.,1997,10632
pasto principale il pranzo,2.001 - 10.000 ab.,1998,10608
pasto principale il pranzo,2.001 - 10.000 ab.,1999,10205
pasto principale il pranzo,2.001 - 10.000 ab.,2000,10312
pasto principale il pranzo,2.001 - 10.000 ab.,2001,10509
pasto principale il pranzo,2.001 - 10.000 ab.,2002,10350
pasto principale il pranzo,2.001 - 10.000 ab.,2003,10489
pasto principale il pranzo,2.001 - 10.000 ab.,2005,10583
pasto principale il pranzo,2.001 - 10.000 ab.,2006,10309
pasto principale il pranzo,2.001 - 10.000 ab.,2007,9901
pasto principale il pranzo,2.001 - 10.000 ab.,2008,9737
pasto principale il pranzo,2.001 - 10.000 ab.,2009,9698
pasto principale il pranzo,2.001 - 10.000 ab.,2010,9942
pasto principale il pranzo,2.001 - 10.000 ab.,2011,9902
pasto principale il pranzo,2.001 - 10.000 ab.,2012,10023
pasto principale il pranzo,2.001 - 10.000 ab.,2013,9756
pasto principale il pranzo,2.001 - 10.000 ab.,2014,9846
pasto principale il pranzo,2.001 - 10.000 ab.,2015,9649
pasto principale il pranzo,2.001 - 10.000 ab.,2016,9502
pasto principale il pranzo,2.001 - 10.000 ab.,2017,9377
pasto principale il pranzo,2.001 - 10.000 ab.,2018,9375
pasto principale il pranzo,2.001 - 10.000 ab.,2019,8981
pasto principale il pranzo,2.001 - 10.000 ab.,2020,9180
pasto principale il pranzo,2.001 - 10.000 ab.,2021,8898
pasto principale il pranzo,2.001 - 10.000 ab.,2022,8508
pasto principale il pranzo,2.001 - 10.000 ab.,2023,8427
pranzo in casa,Sicilia,1993,4450
pranzo in casa,Sicilia,1994,4488
pranzo in casa,Sicilia,1995,4538
pranzo in casa,Sicilia,1996,4462
pranzo in casa,Sicilia,1997,4409
pranzo in casa,Sicilia,1998,4308
pranzo in casa,Sicilia,1999,4290
pranzo in casa,Sicilia,2000,4151
pranzo in casa,Sicilia,2001,4134
pranzo in casa,Sicilia,2002,4157
pranzo in casa,Sicilia,2003,4234
pranzo in casa,Sicilia,2005,4297
pranzo in casa,Sicilia,2006,4171
pranzo in casa,Sicilia,2007,4226
pranzo in casa,Sicilia,2008,4079
pranzo in casa,Sicilia,2009,4213
pranzo in casa,Sicilia,2010,4163
pranzo in casa,Sicilia,2011,3974
pranzo in casa,Sicilia,2012,4329
pranzo in casa,Sicilia,2013,4190
pranzo in casa,Sicilia,2014,4258
pranzo in casa,Sicilia,2015,4222
pranzo in casa,Sicilia,2016,4123
pranzo in casa,Sicilia,2017,4198
pranzo in casa,Sicilia,2018,4047
pranzo in casa,Sicilia,2019,4064
pranzo in casa,Sicilia,2020,4115
pranzo in casa,Sicilia,2021,4032
pranzo in casa,Sicilia,2022,3963
pranzo in casa,Sicilia,2023,3938
colazione adeguata (con latte e/o del cibo),Marche,1993,1065
colazione adeguata (con latte e/o del cibo),Marche,1994,1037
colazione adeguata (con latte e/o del cibo),Marche,1995,1076
colazione adeguata (con latte e/o del cibo),Marche,1996,1164
colazione adeguata (con latte e/o del cibo),Marche,1997,1163
colazione adeguata (con latte e/o del cibo),Marche,1998,1148
colazione adeguata (con latte e/o del cibo),Marche,1999,1119
colazione adeguata (con latte e/o del cibo),Marche,2000,1126
colazione adeguata (con latte e/o del cibo),Marche,2001,1136
colazione adeguata (con latte e/o del cibo),Marche,2002,1204
colazione adeguata (con latte e/o del cibo),Marche,2003,1220
colazione adeguata (con latte e/o del cibo),Marche,2005,1242
colazione adeguata (con latte e/o del cibo),Marche,2006,1273
colazione adeguata (con latte e/o del cibo),Marche,2007,1230
colazione adeguata (con latte e/o del cibo),Marche,2008,1284
colazione adeguata (con latte e/o del cibo),Marche,2009,1270
colazione adeguata (con latte e/o del cibo),Marche,2010,1303
colazione adeguata (con latte e/o del cibo),Marche,2011,1260
colazione adeguata (con latte e/o del cibo),Marche,2012,1305
colazione adeguata (con latte e/o del cibo),Marche,2013,1254
colazione adeguata (con latte e/o del cibo),Marche,2014,1263
colazione adeguata (con latte e/o del cibo),Marche,2015,1271
colazione adeguata (con latte e/o del cibo),Marche,2016,1272
colazione adeguata (con latte e/o del cibo),Marche,2017,1279
colazione adeguata (con latte e/o del cibo),Marche,2018,1254
colazione adeguata (con latte e/o del cibo),Marche,2019,1264
colazione adeguata (con latte e/o del cibo),Marche,2020,1244
colazione adeguata (con latte e/o del cibo),Marche,2021,1245
colazione adeguata (con latte e/o del cibo),Marche,2022,1232
colazione adeguata (con latte e/o del cibo),Marche,2023,1232
pasto principale la cena,Isole,1993,606
pasto principale la cena,Isole,1994,625
pasto principale la cena,Isole,1995,769
pasto principale la cena,Isole,1996,736
pasto principale la cena,Isole,1997,814
pasto principale la cena,Isole,1998,811
pasto principale la cena,Isole,1999,912
pasto principale la cena,Isole,2000,912
pasto principale la cena,Isole,2001,703
pasto principale la cena,Isole,2002,768
pasto principale la cena,Isole,2003,955
pasto principale la cena,Isole,2005,967
pasto principale la cena,Isole,2006,751
pasto principale la cena,Isole,2007,880
pasto principale la cena,Isole,2008,999
pasto principale la cena,Isole,2009,975
pasto principale la cena,Isole,2010,966
pasto principale la cena,Isole,2011,1121
pasto principale la cena,Isole,2012,965
pasto principale la cena,Isole,2013,1118
pasto principale la cena,Isole,2014,1098
pasto principale la cena,Isole,2015,944
pasto principale la cena,Isole,2016,1056
pasto principale la cena,Isole,2017,900
pasto principale la cena,Isole,2018,1024
pasto principale la cena,Isole,2019,977
pasto principale la cena,Isole,2020,940
pasto principale la cena,Isole,2021,998
pasto principale la cena,Isole,2022,982
pasto principale la cena,Isole,2023,1058
pasto principale il pranzo,Sicilia,1993,4095
pasto principale il pranzo,Sicilia,1994,4087
pasto principale il pranzo,Sicilia,1995,4003
pasto principale il pranzo,Sicilia,1996,4058
pasto principale il pranzo,Sicilia,1997,4053
pasto principale il pranzo,Sicilia,1998,3896
pasto principale il pranzo,Sicilia,1999,3802
pasto principale il pranzo,Sicilia,2000,3773
pasto principale il pranzo,Sicilia,2001,3881
pasto principale il pranzo,Sicilia,2002,3800
pasto principale il pranzo,Sicilia,2003,3827
pasto principale il pranzo,Sicilia,2005,3773
pasto principale il pranzo,Sicilia,2006,3860
pasto principale il pranzo,Sicilia,2007,3793
pasto principale il pranzo,Sicilia,2008,3667
pasto principale il pranzo,Sicilia,2009,3713
pasto principale il pranzo,Sicilia,2010,3689
pasto principale il pranzo,Sicilia,2011,3501
pasto principale il pranzo,Sicilia,2012,3729
pasto principale il pranzo,Sicilia,2013,3512
pasto principale il pranzo,Sicilia,2014,3729
pasto principale il pranzo,Sicilia,2015,3690
pasto principale il pranzo,Sicilia,2016,3504
pasto principale il pranzo,Sicilia,2017,3626
pasto principale il pranzo,Sicilia,2018,3541
pasto principale il pranzo,Sicilia,2019,3521
pasto principale il pranzo,Sicilia,2020,3409
pasto principale il pranzo,Sicilia,2021,3296
pasto principale il pranzo,Sicilia,2022,3214
pasto principale il pranzo,Sicilia,2023,3103
pranzo in mensa,Calabria,1993,0
pranzo in mensa,Calabria,1994,0
pranzo in mensa,Calabria,1995,0
pranzo in mensa,Calabria,1996,0
pranzo in mensa,Calabria,1997,54
pranzo in mensa,Calabria,1998,72
pranzo in mensa,Calabria,1999,90
pranzo in mensa,Calabria,2000,79
pranzo in mensa,Calabria,2001,74
pranzo in mensa,Calabria,2002,90
pranzo in mensa,Calabria,2003,75
pranzo in mensa,Calabria,2005,68
pranzo in mensa,Calabria,2006,66
pranzo in mensa,Calabria,2007,86
pranzo in mensa,Calabria,2008,81
pranzo in mensa,Calabria,2009,75
pranzo in mensa,Calabria,2010,60
pranzo in mensa,Calabria,2011,79
pranzo in mensa,Calabria,2012,59
pranzo in mensa,Calabria,2013,68
pranzo in mensa,Calabria,2014,47
pranzo in mensa,Calabria,2015,49
pranzo in mensa,Calabria,2016,57
pranzo in mensa,Calabria,2017,61
pranzo in mensa,Calabria,2018,54
pranzo in mensa,Calabria,2019,56
pranzo in mensa,Calabria,2020,28
pranzo in mensa,Calabria,2021,49
pranzo in mensa,Calabria,2022,48
pranzo in mensa,Calabria,2023,54
colazione con latte e del cibo,Isole,1993,0
colazione con latte e del cibo,Isole,1994,0
colazione con latte e del cibo,Isole,1995,0
colazione con latte e del cibo,Isole,1996,2633
colazione con latte e del cibo,Isole,1997,2552
colazione con latte e del cibo,Isole,1998,2708
colazione con latte e del cibo,Isole,1999,2553
colazione con latte e del cibo,Isole,2000,2367
colazione con latte e del cibo,Isole,2001,2591
colazione con latte e del cibo,Isole,2002,2376
colazione con latte e del cibo,Isole,2003,2492
colazione con latte e del cibo,Isole,2005,2841
colazione con latte e del cibo,Isole,2006,2891
colazione con latte e del cibo,Isole,2007,2740
colazione con latte e del cibo,Isole,2008,2795
colazione con latte e del cibo,Isole,2009,2795
colazione con latte e del cibo,Isole,2010,2788
colazione con latte e del cibo,Isole,2011,2744
colazione con latte e del cibo,Isole,2012,2713
colazione con latte e del cibo,Isole,2013,2837
colazione con latte e del cibo,Isole,2014,2623
colazione con latte e del cibo,Isole,2015,2879
colazione con latte e del cibo,Isole,2016,2856
colazione con latte e del cibo,Isole,2017,2518
colazione con latte e del cibo,Isole,2018,2467
colazione con latte e del cibo,Isole,2019,2569
colazione con latte e del cibo,Isole,2020,2507
colazione con latte e del cibo,Isole,2021,2404
colazione con latte e del cibo,Isole,2022,2421
colazione con latte e del cibo,Isole,2023,2458
pranzo al bar,Marche,1993,1
pranzo al bar,Marche,1994,6
pranzo al bar,Marche,1995,15
pranzo al bar,Marche,1996,9
pranzo al bar,Marche,1997,12
pranzo al bar,Marche,1998,7
pranzo al bar,Marche,1999,10
pranzo al bar,Marche,2000,11
pranzo al bar,Marche,2001,16
pranzo al bar,Marche,2002,20
pranzo al bar,Marche,2003,16
pranzo al bar,Marche,2005,18
pranzo al bar,Marche,2006,14
pranzo al bar,Marche,2007,14
pranzo al bar,Marche,2008,12
pranzo al bar,Marche,2009,17
pranzo al bar,Marche,2010,11
pranzo al bar,Marche,2011,23
pranzo al bar,Marche,2012,24
pranzo al bar,Marche,2013,17
pranzo al bar,Marche,2014,21
pranzo al bar,Marche,2015,17
pranzo al bar,Marche,2016,24
pranzo al bar,Marche,2017,22
pranzo al bar,Marche,2018,15
pranzo al bar,Marche,2019,19
pranzo al bar,Marche,2020,11
pranzo al bar,Marche,2021,12
pranzo al bar,Marche,2022,8
pranzo al bar,Marche,2023,10
pranzo in casa,Umbria,1993,707
pranzo in casa,Umbria,1994,707
pranzo in casa,Umbria,1995,697
pranzo in casa,Umbria,1996,708
pranzo in casa,Umbria,1997,683
pranzo in casa,Umbria,1998,677
pranzo in casa,Umbria,1999,688
pranzo in casa,Umbria,2000,664
pranzo in casa,Umbria,2001,651
pranzo in casa,Umbria,2002,660
pranzo in casa,Umbria,2003,657
pranzo in casa,Umbria,2005,679
pranzo in casa,Umbria,2006,672
pranzo in casa,Umbria,2007,650
pranzo in casa,Umbria,2008,671
pranzo in casa,Umbria,2009,681
pranzo in casa,Umbria,2010,689
pranzo in casa,Umbria,2011,670
pranzo in casa,Umbria,2012,658
pranzo in casa,Umbria,2013,677
pranzo in casa,Umbria,2014,706
pranzo in casa,Umbria,2015,637
pranzo in casa,Umbria,2016,670
pranzo in casa,Umbria,2017,687
pranzo in casa,Umbria,2018,641
pranzo in casa,Umbria,2019,660
pranzo in casa,Umbria,2020,668
pranzo in casa,Umbria,2021,674
pranzo in casa,Umbria,2022,659
pranzo in casa,Umbria,2023,625
pranzo sul posto di lavoro,Mezzogiorno,1993,0
pranzo sul posto di lavoro,Mezzogiorno,1994,0
pranzo sul posto di lavoro,Mezzogiorno,1995,0
pranzo sul posto di lavoro,Mezzogiorno,1996,0
pranzo sul posto di lavoro,Mezzogiorno,1997,734
pranzo sul posto di lavoro,Mezzogiorno,1998,843
pranzo sul posto di lavoro,Mezzogiorno,1999,798
pranzo sul posto di lavoro,Mezzogiorno,2000,953
pranzo sul posto di lavoro,Mezzogiorno,2001,837
pranzo sul posto di lavoro,Mezzogiorno,2002,885
pranzo sul posto di lavoro,Mezzogiorno,2003,765
pranzo sul posto di lavoro,Mezzogiorno,2005,889
pranzo sul posto di lavoro,Mezzogiorno,2006,857
pranzo sul posto di lavoro,Mezzogiorno,2007,914
pranzo sul posto di lavoro,Mezzogiorno,2008,922
pranzo sul posto di lavoro,Mezzogiorno,2009,811
pranzo sul posto di lavoro,Mezzogiorno,2010,944
pranzo sul posto di lavoro,Mezzogiorno,2011,1026
pranzo sul posto di lavoro,Mezzogiorno,2012,973
pranzo sul posto di lavoro,Mezzogiorno,2013,981
pranzo sul posto di lavoro,Mezzogiorno,2014,944
pranzo sul posto di lavoro,Mezzogiorno,2015,959
pranzo sul posto di lavoro,Mezzogiorno,2016,1108
pranzo sul posto di lavoro,Mezzogiorno,2017,1202
pranzo sul posto di lavoro,Mezzogiorno,2018,1236
pranzo sul posto di lavoro,Mezzogiorno,2019,1167
pranzo sul posto di lavoro,Mezzogiorno,2020,1102
pranzo sul posto di lavoro,Mezzogiorno,2021,1184
pranzo sul posto di lavoro,Mezzogiorno,2022,1081
pranzo sul posto di lavoro,Mezzogiorno,2023,1274
pranzo al bar,10.001 - 50.000 ab.,1993,139
pranzo al bar,10.001 - 50.000 ab.,1994,139
pranzo al bar,10.001 - 50.000 ab.,1995,125
pranzo al bar,10.001 - 50.000 ab.,1996,169
pranzo al bar,10.001 - 50.000 ab.,1997,116
pranzo al bar,10.001 - 50.000 ab.,1998,152
pranzo al bar,10.001 - 50.000 ab.,1999,163
pranzo al bar,10.001 - 50.000 ab.,2000,165
pranzo al bar,10.001 - 50.000 ab.,2001,181
pranzo al bar,10.001 - 50.000 ab.,2002,232
pranzo al bar,10.001 - 50.000 ab.,2003,234
pranzo al bar,10.001 - 50.000 ab.,2005,241
pranzo al bar,10.001 - 50.000 ab.,2006,245
pranzo al bar,10.001 - 50.000 ab.,2007,249
pranzo al bar,10.001 - 50.000 ab.,2008,240
pranzo al bar,10.001 - 50.000 ab.,2009,249
pranzo al bar,10.001 - 50.000 ab.,2010,273
pranzo al bar,10.001 - 50.000 ab.,2011,254
pranzo al bar,10.001 - 50.000 ab.,2012,251
pranzo al bar,10.001 - 50.000 ab.,2013,272
pranzo al bar,10.001 - 50.000 ab.,2014,212
pranzo al bar,10.001 - 50.000 ab.,2015,259
pranzo al bar,10.001 - 50.000 ab.,2016,190
pranzo al bar,10.001 - 50.000 ab.,2017,245
pranzo al bar,10.001 - 50.000 ab.,2018,240
pranzo al bar,10.001 - 50.000 ab.,2019,197
pranzo al bar,10.001 - 50.000 ab.,2020,167
pranzo al bar,10.001 - 50.000 ab.,2021,109
pranzo al bar,10.001 - 50.000 ab.,2022,112
pranzo al bar,10.001 - 50.000 ab.,2023,152
pranzo al bar,2.001 - 10.000 ab.,1993,134
pranzo al bar,2.001 - 10.000 ab.,1994,111
pranzo al bar,2.001 - 10.000 ab.,1995,137
pranzo al bar,2.001 - 10.000 ab.,1996,152
pranzo al bar,2.001 - 10.000 ab.,1997,142
pranzo al bar,2.001 - 10.000 ab.,1998,152
pranzo al bar,2.001 - 10.000 ab.,1999,177
pranzo al bar,2.001 - 10.000 ab.,2000,164
pranzo al bar,2.001 - 10.000 ab.,2001,161
pranzo al bar,2.001 - 10.000 ab.,2002,175
pranzo al bar,2.001 - 10.000 ab.,2003,194
pranzo al bar,2.001 - 10.000 ab.,2005,191
pranzo al bar,2.001 - 10.000 ab.,2006,205
pranzo al bar,2.001 - 10.000 ab.,2007,229
pranzo al bar,2.001 - 10.000 ab.,2008,204
pranzo al bar,2.001 - 10.000 ab.,2009,220
pranzo al bar,2.001 - 10.000 ab.,2010,215
pranzo al bar,2.001 - 10.000 ab.,2011,206
pranzo al bar,2.001 - 10.000 ab.,2012,197
pranzo al bar,2.001 - 10.000 ab.,2013,215
pranzo al bar,2.001 - 10.000 ab.,2014,227
pranzo al bar,2.001 - 10.000 ab.,2015,191
pranzo al bar,2.001 - 10.000 ab.,2016,219
pranzo al bar,2.001 - 10.000 ab.,2017,169
pranzo al bar,2.001 - 10.000 ab.,2018,196
pranzo al bar,2.001 - 10.000 ab.,2019,187
pranzo al bar,2.001 - 10.000 ab.,2020,115
pranzo al bar,2.001 - 10.000 ab.,2021,72
pranzo al bar,2.001 - 10.000 ab.,2022,106
pranzo al bar,2.001 - 10.000 ab.,2023,160
colazione adeguata (con latte e/o del cibo),Sicilia,1993,2920
colazione adeguata (con latte e/o del cibo),Sicilia,1994,3228
colazione adeguata (con latte e/o del cibo),Sicilia,1995,3329
colazione adeguata (con latte e/o del cibo),Sicilia,1996,3607
