Tipo_dato,Sesso,Classe_di_età,TIME,Value
colazione con latte e del cibo,femmine,3-5 anni,2007,529
colazione con latte e del cibo,femmine,3-5 anni,2008,560
colazione con latte e del cibo,femmine,3-5 anni,2009,523
colazione con latte e del cibo,femmine,3-5 anni,2010,496
colazione con latte e del cibo,femmine,3-5 anni,2011,547
colazione con latte e del cibo,femmine,3-5 anni,2012,546
colazione con latte e del cibo,femmine,3-5 anni,2013,574
colazione con latte e del cibo,femmine,3-5 anni,2014,550
colazione con latte e del cibo,femmine,3-5 anni,2015,522
colazione con latte e del cibo,femmine,3-5 anni,2016,498
colazione con latte e del cibo,femmine,3-5 anni,2017,480
colazione con latte e del cibo,femmine,3-5 anni,2018,411
colazione con latte e del cibo,femmine,3-5 anni,2019,378
colazione con latte e del cibo,femmine,3-5 anni,2020,369
colazione con latte e del cibo,femmine,3-5 anni,2021,365
colazione con latte e del cibo,femmine,3-5 anni,2022,345
colazione con latte e del cibo,femmine,3-5 anni,2023,304
pranzo al ristorante o trattoria,maschi,18-19 anni,1994,10
pranzo al ristorante o trattoria,maschi,18-19 anni,1995,7
pranzo al ristorante o trattoria,maschi,18-19 anni,1996,17
pranzo al ristorante o trattoria,maschi,18-19 anni,1997,6
pranzo al ristorante o trattoria,maschi,18-19 anni,1998,12
pranzo al ristorante o trattoria,maschi,18-19 anni,1999,8
pranzo al ristorante o trattoria,maschi,18-19 anni,2000,13
pranzo al ristorante o trattoria,maschi,18-19 anni,2001,10
pranzo al ristorante o trattoria,maschi,18-19 anni,2002,8
pranzo al ristorante o trattoria,maschi,18-19 anni,2003,9
pranzo al ristorante o trattoria,maschi,18-19 anni,2005,25
pranzo al ristorante o trattoria,maschi,18-19 anni,2006,15
pranzo al ristorante o trattoria,maschi,18-19 anni,2007,19
pranzo al ristorante o trattoria,maschi,18-19 anni,2008,8
pranzo al ristorante o trattoria,maschi,18-19 anni,2009,18
pranzo al ristorante o trattoria,maschi,18-19 anni,2010,22
pranzo al ristorante o trattoria,maschi,18-19 anni,2011,20
pranzo al ristorante o trattoria,maschi,18-19 anni,2012,6
pranzo al ristorante o trattoria,maschi,18-19 anni,2013,8
pranzo al ristorante o trattoria,maschi,18-19 anni,2014,3
pranzo al ristorante o trattoria,maschi,18-19 anni,2015,4
pranzo al ristorante o trattoria,maschi,18-19 anni,2016,5
pranzo al ristorante o trattoria,maschi,18-19 anni,2017,17
pranzo al ristorante o trattoria,maschi,18-19 anni,2018,7
pranzo al ristorante o trattoria,maschi,18-19 anni,2019,30
pranzo al ristorante o trattoria,maschi,18-19 anni,2020,10
pranzo al ristorante o trattoria,maschi,18-19 anni,2021,6
pranzo al ristorante o trattoria,maschi,18-19 anni,2022,18
pranzo al ristorante o trattoria,maschi,18-19 anni,2023,10
pasto principale il pranzo,maschi,20-24 anni,1994,1677
pasto principale il pranzo,maschi,20-24 anni,1995,1498
pasto principale il pranzo,maschi,20-24 anni,1996,1430
pasto principale il pranzo,maschi,20-24 anni,1997,1376
pasto principale il pranzo,maschi,20-24 anni,1998,1271
pasto principale il pranzo,maschi,20-24 anni,1999,1265
pasto principale il pranzo,maschi,20-24 anni,2000,1097
pasto principale il pranzo,maschi,20-24 anni,2001,1103
pasto principale il pranzo,maschi,20-24 anni,2002,1058
pasto principale il pranzo,maschi,20-24 anni,2003,1001
pasto principale il pranzo,maschi,20-24 anni,2005,1016
pasto principale il pranzo,maschi,20-24 anni,2006,1001
pasto principale il pranzo,maschi,20-24 anni,2007,960
pasto principale il pranzo,maschi,20-24 anni,2008,947
pasto principale il pranzo,maschi,20-24 anni,2009,948
pasto principale il pranzo,maschi,20-24 anni,2010,959
pasto principale il pranzo,maschi,20-24 anni,2011,970
pasto principale il pranzo,maschi,20-24 anni,2012,1002
pasto principale il pranzo,maschi,20-24 anni,2013,954
pasto principale il pranzo,maschi,20-24 anni,2014,970
pasto principale il pranzo,maschi,20-24 anni,2015,960
pasto principale il pranzo,maschi,20-24 anni,2016,923
pasto principale il pranzo,maschi,20-24 anni,2017,952
pasto principale il pranzo,maschi,20-24 anni,2018,919
pasto principale il pranzo,maschi,20-24 anni,2019,941
pasto principale il pranzo,maschi,20-24 anni,2020,944
pasto principale il pranzo,maschi,20-24 anni,2021,968
pasto principale il pranzo,maschi,20-24 anni,2022,996
pasto principale il pranzo,maschi,20-24 anni,2023,918
pranzo al bar,maschi,3 anni e più,1994,535
pranzo al bar,maschi,3 anni e più,1995,606
pranzo al bar,maschi,3 anni e più,1996,729
pranzo al bar,maschi,3 anni e più,1997,645
pranzo al bar,maschi,3 anni e più,1998,613
pranzo al bar,maschi,3 anni e più,1999,665
pranzo al bar,maschi,3 anni e più,2000,677
pranzo al bar,maschi,3 anni e più,2001,772
pranzo al bar,maschi,3 anni e più,2002,741
pranzo al bar,maschi,3 anni e più,2003,875
pranzo al bar,maschi,3 anni e più,2005,852
pranzo al bar,maschi,3 anni e più,2006,893
pranzo al bar,maschi,3 anni e più,2007,919
pranzo al bar,maschi,3 anni e più,2008,920
pranzo al bar,maschi,3 anni e più,2009,906
pranzo al bar,maschi,3 anni e più,2010,956
pranzo al bar,maschi,3 anni e più,2011,933
pranzo al bar,maschi,3 anni e più,2012,891
pranzo al bar,maschi,3 anni e più,2013,1026
pranzo al bar,maschi,3 anni e più,2014,764
pranzo al bar,maschi,3 anni e più,2015,805
pranzo al bar,maschi,3 anni e più,2016,888
pranzo al bar,maschi,3 anni e più,2017,769
pranzo al bar,maschi,3 anni e più,2018,737
pranzo al bar,maschi,3 anni e più,2019,692
pranzo al bar,maschi,3 anni e più,2020,551
pranzo al bar,maschi,3 anni e più,2021,427
pranzo al bar,maschi,3 anni e più,2022,508
pranzo al bar,maschi,3 anni e più,2023,522
pranzo sul posto di lavoro,femmine,18-19 anni,1994,0
pranzo sul posto di lavoro,femmine,18-19 anni,1995,0
pranzo sul posto di lavoro,femmine,18-19 anni,1996,0
pranzo sul posto di lavoro,femmine,18-19 anni,1997,16
pranzo sul posto di lavoro,femmine,18-19 anni,1998,16
pranzo sul posto di lavoro,femmine,18-19 anni,1999,17
pranzo sul posto di lavoro,femmine,18-19 anni,2000,22
pranzo sul posto di lavoro,femmine,18-19 anni,2001,14
pranzo sul posto di lavoro,femmine,18-19 anni,2002,21
pranzo sul posto di lavoro,femmine,18-19 anni,2003,6
pranzo sul posto di lavoro,femmine,18-19 anni,2005,6
pranzo sul posto di lavoro,femmine,18-19 anni,2006,10
pranzo sul posto di lavoro,femmine,18-19 anni,2007,16
pranzo sul posto di lavoro,femmine,18-19 anni,2008,7
pranzo sul posto di lavoro,femmine,18-19 anni,2009,4
pranzo sul posto di lavoro,femmine,18-19 anni,2010,10
pranzo sul posto di lavoro,femmine,18-19 anni,2011,4
pranzo sul posto di lavoro,femmine,18-19 anni,2012,3
pranzo sul posto di lavoro,femmine,18-19 anni,2013,8
pranzo sul posto di lavoro,femmine,18-19 anni,2014,3
pranzo sul posto di lavoro,femmine,18-19 anni,2015,4
pranzo sul posto di lavoro,femmine,18-19 anni,2016,13
pranzo sul posto di lavoro,femmine,18-19 anni,2017,12
pranzo sul posto di lavoro,femmine,18-19 anni,2018,6
pranzo sul posto di lavoro,femmine,18-19 anni,2019,7
pranzo sul posto di lavoro,femmine,18-19 anni,2020,6
pranzo sul posto di lavoro,femmine,18-19 anni,2021,1
pranzo sul posto di lavoro,femmine,18-19 anni,2022,9
pranzo sul posto di lavoro,femmine,18-19 anni,2023,5
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,1994,1720
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,1995,1590
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,1996,1598
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,1997,1545
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,1998,1495
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,1999,1432
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2000,1327
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2001,1256
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2002,1270
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2003,1181
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2005,1172
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2006,1190
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2007,1156
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2008,1182
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2009,1191
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2010,1139
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2011,1217
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2012,1200
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2013,1122
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2014,1155
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2015,1146
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2016,1199
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2017,1169
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2018,1153
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2019,1128
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2020,1077
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2021,1144
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2022,1233
colazione adeguata (con latte e/o del cibo),maschi,20-24 anni,2023,1082
pasto principale la cena,maschi,65-74 anni,1994,119
pasto principale la cena,maschi,65-74 anni,1995,167
pasto principale la cena,maschi,65-74 anni,1996,190
pasto principale la cena,maschi,65-74 anni,1997,209
pasto principale la cena,maschi,65-74 anni,1998,197
pasto principale la cena,maschi,65-74 anni,1999,177
pasto principale la cena,maschi,65-74 anni,2000,200
pasto principale la cena,maschi,65-74 anni,2001,170
pasto principale la cena,maschi,65-74 anni,2002,231
pasto principale la cena,maschi,65-74 anni,2003,193
pasto principale la cena,maschi,65-74 anni,2005,217
pasto principale la cena,maschi,65-74 anni,2006,215
pasto principale la cena,maschi,65-74 anni,2007,276
pasto principale la cena,maschi,65-74 anni,2008,284
pasto principale la cena,maschi,65-74 anni,2009,262
pasto principale la cena,maschi,65-74 anni,2010,327
pasto principale la cena,maschi,65-74 anni,2011,408
pasto principale la cena,maschi,65-74 anni,2012,397
pasto principale la cena,maschi,65-74 anni,2013,417
pasto principale la cena,maschi,65-74 anni,2014,405
pasto principale la cena,maschi,65-74 anni,2015,399
pasto principale la cena,maschi,65-74 anni,2016,426
pasto principale la cena,maschi,65-74 anni,2017,366
pasto principale la cena,maschi,65-74 anni,2018,410
pasto principale la cena,maschi,65-74 anni,2019,520
pasto principale la cena,maschi,65-74 anni,2020,459
pasto principale la cena,maschi,65-74 anni,2021,499
pasto principale la cena,maschi,65-74 anni,2022,547
pasto principale la cena,maschi,65-74 anni,2023,533
pranzo in casa,maschi,45-54 anni,1994,2711
pranzo in casa,maschi,45-54 anni,1995,2578
pranzo in casa,maschi,45-54 anni,1996,2546
pranzo in casa,maschi,45-54 anni,1997,2494
pranzo in casa,maschi,45-54 anni,1998,2418
pranzo in casa,maschi,45-54 anni,1999,2417
pranzo in casa,maschi,45-54 anni,2000,2350
pranzo in casa,maschi,45-54 anni,2001,2402
pranzo in casa,maschi,45-54 anni,2002,2224
pranzo in casa,maschi,45-54 anni,2003,2226
pranzo in casa,maschi,45-54 anni,2005,2235
pranzo in casa,maschi,45-54 anni,2006,2200
pranzo in casa,maschi,45-54 anni,2007,2286
pranzo in casa,maschi,45-54 anni,2008,2217
pranzo in casa,maschi,45-54 anni,2009,2298
pranzo in casa,maschi,45-54 anni,2010,2328
pranzo in casa,maschi,45-54 anni,2011,2405
pranzo in casa,maschi,45-54 anni,2012,2532
pranzo in casa,maschi,45-54 anni,2013,2543
pranzo in casa,maschi,45-54 anni,2014,2663
pranzo in casa,maschi,45-54 anni,2015,2690
pranzo in casa,maschi,45-54 anni,2016,2546
pranzo in casa,maschi,45-54 anni,2017,2569
pranzo in casa,maschi,45-54 anni,2018,2562
pranzo in casa,maschi,45-54 anni,2019,2500
pranzo in casa,maschi,45-54 anni,2020,2614
pranzo in casa,maschi,45-54 anni,2021,2567
pranzo in casa,maschi,45-54 anni,2022,2361
pranzo in casa,maschi,45-54 anni,2023,2407
pasto principale il pranzo,femmine,25-34 anni,1994,3020
pasto principale il pranzo,femmine,25-34 anni,1995,3056
pasto principale il pranzo,femmine,25-34 anni,1996,2946
pasto principale il pranzo,femmine,25-34 anni,1997,2856
pasto principale il pranzo,femmine,25-34 anni,1998,2736
pasto principale il pranzo,femmine,25-34 anni,1999,2692
pasto principale il pranzo,femmine,25-34 anni,2000,2619
pasto principale il pranzo,femmine,25-34 anni,2001,2575
pasto principale il pranzo,femmine,25-34 anni,2002,2567
pasto principale il pranzo,femmine,25-34 anni,2003,2476
pasto principale il pranzo,femmine,25-34 anni,2005,2476
pasto principale il pranzo,femmine,25-34 anni,2006,2403
pasto principale il pranzo,femmine,25-34 anni,2007,2356
pasto principale il pranzo,femmine,25-34 anni,2008,2177
pasto principale il pranzo,femmine,25-34 anni,2009,2247
pasto principale il pranzo,femmine,25-34 anni,2010,2191
pasto principale il pranzo,femmine,25-34 anni,2011,2182
pasto principale il pranzo,femmine,25-34 anni,2012,2126
pasto principale il pranzo,femmine,25-34 anni,2013,2126
pasto principale il pranzo,femmine,25-34 anni,2014,2079
pasto principale il pranzo,femmine,25-34 anni,2015,2002
pasto principale il pranzo,femmine,25-34 anni,2016,2059
pasto principale il pranzo,femmine,25-34 anni,2017,1966
pasto principale il pranzo,femmine,25-34 anni,2018,1950
pasto principale il pranzo,femmine,25-34 anni,2019,1863
pasto principale il pranzo,femmine,25-34 anni,2020,1858
pasto principale il pranzo,femmine,25-34 anni,2021,1816
pasto principale il pranzo,femmine,25-34 anni,2022,1735
pasto principale il pranzo,femmine,25-34 anni,2023,1596
pranzo in mensa,maschi,3 anni e più,1994,0
pranzo in mensa,maschi,3 anni e più,1995,0
pranzo in mensa,maschi,3 anni e più,1996,0
pranzo in mensa,maschi,3 anni e più,1997,2401
pranzo in mensa,maschi,3 anni e più,1998,2476
pranzo in mensa,maschi,3 anni e più,1999,2438
pranzo in mensa,maschi,3 anni e più,2000,2536
pranzo in mensa,maschi,3 anni e più,2001,2381
pranzo in mensa,maschi,3 anni e più,2002,2478
pranzo in mensa,maschi,3 anni e più,2003,2768
pranzo in mensa,maschi,3 anni e più,2005,2577
pranzo in mensa,maschi,3 anni e più,2006,2579
pranzo in mensa,maschi,3 anni e più,2007,2646
pranzo in mensa,maschi,3 anni e più,2008,2665
pranzo in mensa,maschi,3 anni e più,2009,2546
pranzo in mensa,maschi,3 anni e più,2010,2732
pranzo in mensa,maschi,3 anni e più,2011,2590
pranzo in mensa,maschi,3 anni e più,2012,2583
pranzo in mensa,maschi,3 anni e più,2013,2544
pranzo in mensa,maschi,3 anni e più,2014,2640
pranzo in mensa,maschi,3 anni e più,2015,2670
pranzo in mensa,maschi,3 anni e più,2016,2592
pranzo in mensa,maschi,3 anni e più,2017,2597
pranzo in mensa,maschi,3 anni e più,2018,2689
pranzo in mensa,maschi,3 anni e più,2019,2835
pranzo in mensa,maschi,3 anni e più,2020,2310
pranzo in mensa,maschi,3 anni e più,2021,2296
pranzo in mensa,maschi,3 anni e più,2022,2417
pranzo in mensa,maschi,3 anni e più,2023,2326
pasto principale la cena,femmine,3-5 anni,1994,83
pasto principale la cena,femmine,3-5 anni,1995,92
pasto principale la cena,femmine,3-5 anni,1996,91
pasto principale la cena,femmine,3-5 anni,1997,106
pasto principale la cena,femmine,3-5 anni,1998,105
pasto principale la cena,femmine,3-5 anni,1999,90
pasto principale la cena,femmine,3-5 anni,2000,104
pasto principale la cena,femmine,3-5 anni,2001,77
pasto principale la cena,femmine,3-5 anni,2002,88
pasto principale la cena,femmine,3-5 anni,2003,80
pasto principale la cena,femmine,3-5 anni,2005,89
pasto principale la cena,femmine,3-5 anni,2006,112
pasto principale la cena,femmine,3-5 anni,2007,88
pasto principale la cena,femmine,3-5 anni,2008,96
pasto principale la cena,femmine,3-5 anni,2009,116
pasto principale la cena,femmine,3-5 anni,2010,114
pasto principale la cena,femmine,3-5 anni,2011,113
pasto principale la cena,femmine,3-5 anni,2012,111
pasto principale la cena,femmine,3-5 anni,2013,122
pasto principale la cena,femmine,3-5 anni,2014,108
pasto principale la cena,femmine,3-5 anni,2015,130
pasto principale la cena,femmine,3-5 anni,2016,108
pasto principale la cena,femmine,3-5 anni,2017,122
pasto principale la cena,femmine,3-5 anni,2018,105
pasto principale la cena,femmine,3-5 anni,2019,51
pasto principale la cena,femmine,3-5 anni,2020,61
pasto principale la cena,femmine,3-5 anni,2021,72
pasto principale la cena,femmine,3-5 anni,2022,112
pasto principale la cena,femmine,3-5 anni,2023,121
pranzo al ristorante o trattoria,femmine,45-54 anni,1994,30
pranzo al ristorante o trattoria,femmine,45-54 anni,1995,26
pranzo al ristorante o trattoria,femmine,45-54 anni,1996,36
pranzo al ristorante o trattoria,femmine,45-54 anni,1997,29
pranzo al ristorante o trattoria,femmine,45-54 anni,1998,28
pranzo al ristorante o trattoria,femmine,45-54 anni,1999,33
pranzo al ristorante o trattoria,femmine,45-54 anni,2000,39
pranzo al ristorante o trattoria,femmine,45-54 anni,2001,41
pranzo al ristorante o trattoria,femmine,45-54 anni,2002,52
pranzo al ristorante o trattoria,femmine,45-54 anni,2003,27
pranzo al ristorante o trattoria,femmine,45-54 anni,2005,51
pranzo al ristorante o trattoria,femmine,45-54 anni,2006,46
pranzo al ristorante o trattoria,femmine,45-54 anni,2007,56
pranzo al ristorante o trattoria,femmine,45-54 anni,2008,61
pranzo al ristorante o trattoria,femmine,45-54 anni,2009,71
pranzo al ristorante o trattoria,femmine,45-54 anni,2010,67
