"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1995","1995",39666,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1996","1996",42483,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1997","1997",42320,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1998","1998",42587,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","1999","1999",42166,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2000","2000",41753,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2001","2001",41577,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2002","2002",42172,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2003","2003",43212,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2005","2005",44326,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2006","2006",44453,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2007","2007",44851,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2008","2008",45592,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2009","2009",45777,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2010","2010",46284,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2011","2011",46423,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2012","2012",46682,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2013","2013",46780,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2014","2014",47280,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2015","2015",47928,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2016","2016",48086,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2017","2017",47975,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2018","2018",47531,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2019","2019",47241,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2020","2020",47415,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2021","2021",47533,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2022","2022",46348,,
"IT","Italia","3_ADEQ_BREAK","colazione adeguata (con latte e/o del cibo)","THV","valori in migliaia","2023","2023",45892,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1993","1993",43008,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1994","1994",42851,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1995","1995",42415,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1996","1996",41116,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1997","1997",41172,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1998","1998",40389,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","1999","1999",39720,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2000","2000",38921,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2001","2001",39702,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2002","2002",39035,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2003","2003",39473,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2005","2005",39621,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2006","2006",39986,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2007","2007",39402,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2008","2008",39155,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2009","2009",39322,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2010","2010",39736,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2011","2011",39493,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2012","2012",39656,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2013","2013",39781,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2014","2014",39926,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2015","2015",39636,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2016","2016",39211,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2017","2017",39224,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2018","2018",39210,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2019","2019",38820,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2020","2020",38907,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2021","2021",38178,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2022","2022",37083,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","THV","valori in migliaia","2023","2023",36248,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1993","1993",1.8,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1994","1994",2.3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1995","1995",2.7,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1996","1996",2.6,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1997","1997",2.3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1998","1998",2.3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","1999","1999",2.4,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2000","2000",2.7,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2001","2001",2.8,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2002","2002",2.8,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2003","2003",3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2005","2005",3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2006","2006",3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2007","2007",3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2008","2008",3.1,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2009","2009",3.3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2010","2010",3.2,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2011","2011",3.2,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2012","2012",2.8,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2013","2013",2.9,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2014","2014",2.5,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2015","2015",2.7,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2016","2016",2.6,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2017","2017",2.7,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2018","2018",2.8,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2019","2019",2.9,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2020","2020",2.3,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2021","2021",1.8,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2022","2022",2.2,,
"IT","Italia","3_LUNCH_REST","pranzo al ristorante o trattoria","HSC","per 100 persone con le stesse caratteristiche","2023","2023",2.4,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1993","1993",0,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1994","1994",0,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1995","1995",0,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1996","1996",0,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1997","1997",3931,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1998","1998",4099,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","1999","1999",4031,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2000","2000",4163,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2001","2001",4020,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2002","2002",4240,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2003","2003",4573,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2005","2005",4394,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2006","2006",4404,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2007","2007",4490,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2008","2008",4561,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2009","2009",4560,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2010","2010",4691,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2011","2011",4572,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2012","2012",4453,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2013","2013",4403,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2014","2014",4548,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2015","2015",4676,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2016","2016",4530,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2017","2017",4548,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2018","2018",4852,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2019","2019",4826,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2020","2020",3898,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2021","2021",3915,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2022","2022",4209,,
"IT","Italia","3_LUNCH_CANT","pranzo in mensa","THV","valori in migliaia","2023","2023",4310,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","1993","1993",773,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","1994","1994",855,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","1995","1995",1025,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","1996","1996",1173,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","1997","1997",1042,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","1998","1998",982,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","1999","1999",1077,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2000","2000",1082,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2001","2001",1230,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2002","2002",1232,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2003","2003",1440,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2005","2005",1379,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2006","2006",1514,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2007","2007",1502,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2008","2008",1505,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2009","2009",1592,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2010","2010",1515,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2011","2011",1500,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2012","2012",1478,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2013","2013",1561,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2014","2014",1307,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2015","2015",1356,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2016","2016",1346,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2017","2017",1206,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2018","2018",1178,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2019","2019",1085,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2020","2020",889,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2021","2021",624,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2022","2022",759,,
"IT","Italia","3_LUNCH_CAF","pranzo al bar","THV","valori in migliaia","2023","2023",799,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1993","1993",78.2,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1994","1994",77.7,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1995","1995",76.6,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1996","1996",74.2,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1997","1997",74.2,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1998","1998",72.7,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","1999","1999",71.4,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2000","2000",69.9,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2001","2001",72.2,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2002","2002",70.7,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2003","2003",70.8,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2005","2005",70.2,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2006","2006",70.4,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2007","2007",69.1,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2008","2008",68,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2009","2009",67.9,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2010","2010",68.2,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2011","2011",68.1,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2012","2012",68.1,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2013","2013",67.8,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2014","2014",67.8,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2015","2015",67.2,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2016","2016",66.6,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2017","2017",66.6,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2018","2018",66.8,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2019","2019",66.2,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2020","2020",66.6,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2021","2021",65.4,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2022","2022",64.5,,
"IT","Italia","3_MMEAL_LUNCH","pasto principale il pranzo","HSC","per 100 persone con le stesse caratteristiche","2023","2023",63.3,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1993","1993",9495,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1994","1994",9682,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1995","1995",10234,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1996","1996",11476,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1997","1997",11330,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1998","1998",11640,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","1999","1999",11493,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2000","2000",12261,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2001","2001",11115,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2002","2002",12092,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2003","2003",11988,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2005","2005",12336,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2006","2006",11863,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2007","2007",12204,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2008","2008",12850,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2009","2009",12798,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2010","2010",13076,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2011","2011",13442,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2012","2012",13570,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2013","2013",13785,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2014","2014",13387,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2015","2015",13734,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2016","2016",13459,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2017","2017",13153,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2018","2018",13140,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2019","2019",12747,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2020","2020",12371,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2021","2021",12870,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2022","2022",13073,,
"IT","Italia","3_MMEAL_DIN","pasto principale la cena","THV","valori in migliaia","2023","2023",13513,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1993","1993",0,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1994","1994",0,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1995","1995",0,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1996","1996",0,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1997","1997",4.5,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1998","1998",5.4,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","1999","1999",5.4,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2000","2000",5.8,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2001","2001",5.4,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2002","2002",6.2,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2003","2003",4.9,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2005","2005",6,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2006","2006",5.8,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2007","2007",6.4,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2008","2008",6.6,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2009","2009",6.5,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2010","2010",6.5,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2011","2011",6.9,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2012","2012",7.2,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2013","2013",7,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2014","2014",7,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2015","2015",7.1,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2016","2016",8.2,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2017","2017",8.3,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2018","2018",8.7,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2019","2019",8.6,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2020","2020",8.7,,
"IT","Italia","3_LUNCH_WORK","pranzo sul posto di lavoro","HSC","per 100 persone con le stesse caratteristiche","2021","2021",9.1,,
