Tipo_dato,Sesso,TIME,Classe_di_età,Titolo_di_studio,Value
pasto principale il pranzo,maschi,2007,6 anni e più,laurea e post-laurea,1264
pasto principale il pranzo,maschi,2008,6 anni e più,laurea e post-laurea,1312
pasto principale il pranzo,maschi,2009,6 anni e più,laurea e post-laurea,1434
pasto principale il pranzo,maschi,2010,6 anni e più,laurea e post-laurea,1514
pasto principale il pranzo,maschi,2011,6 anni e più,laurea e post-laurea,1386
pasto principale il pranzo,maschi,2012,6 anni e più,laurea e post-laurea,1602
pasto principale il pranzo,maschi,2013,6 anni e più,laurea e post-laurea,1601
pasto principale il pranzo,maschi,2014,6 anni e più,laurea e post-laurea,1638
pasto principale il pranzo,maschi,2015,6 anni e più,laurea e post-laurea,1865
pasto principale il pranzo,maschi,2016,6 anni e più,laurea e post-laurea,1813
pasto principale il pranzo,maschi,2017,6 anni e più,laurea e post-laurea,1825
pasto principale il pranzo,maschi,2018,6 anni e più,laurea e post-laurea,1881
pasto principale il pranzo,maschi,2019,6 anni e più,laurea e post-laurea,2044
pasto principale il pranzo,maschi,2020,6 anni e più,laurea e post-laurea,2100
pasto principale il pranzo,maschi,2021,6 anni e più,laurea e post-laurea,2224
pasto principale il pranzo,maschi,2022,6 anni e più,laurea e post-laurea,2174
pasto principale il pranzo,maschi,2023,6 anni e più,laurea e post-laurea,2296
pasto principale la cena,maschi,1993,6-24 anni,licenza di scuola media,484
pasto principale la cena,maschi,1994,6-24 anni,licenza di scuola media,423
pasto principale la cena,maschi,1995,6-24 anni,licenza di scuola media,489
pasto principale la cena,maschi,1996,6-24 anni,licenza di scuola media,472
pasto principale la cena,maschi,1997,6-24 anni,licenza di scuola media,451
pasto principale la cena,maschi,1998,6-24 anni,licenza di scuola media,421
pasto principale la cena,maschi,1999,6-24 anni,licenza di scuola media,396
pasto principale la cena,maschi,2000,6-24 anni,licenza di scuola media,480
pasto principale la cena,maschi,2001,6-24 anni,licenza di scuola media,419
pasto principale la cena,maschi,2002,6-24 anni,licenza di scuola media,432
pasto principale la cena,maschi,2003,6-24 anni,licenza di scuola media,439
pasto principale la cena,maschi,2005,6-24 anni,licenza di scuola media,415
pasto principale la cena,maschi,2006,6-24 anni,licenza di scuola media,461
pasto principale la cena,maschi,2007,6-24 anni,licenza di scuola media,416
pasto principale la cena,maschi,2008,6-24 anni,licenza di scuola media,414
pasto principale la cena,maschi,2009,6-24 anni,licenza di scuola media,439
pasto principale la cena,maschi,2010,6-24 anni,licenza di scuola media,430
pasto principale la cena,maschi,2011,6-24 anni,licenza di scuola media,397
pasto principale la cena,maschi,2012,6-24 anni,licenza di scuola media,398
pasto principale la cena,maschi,2013,6-24 anni,licenza di scuola media,438
pasto principale la cena,maschi,2014,6-24 anni,licenza di scuola media,398
pasto principale la cena,maschi,2015,6-24 anni,licenza di scuola media,413
pasto principale la cena,maschi,2016,6-24 anni,licenza di scuola media,402
pasto principale la cena,maschi,2017,6-24 anni,licenza di scuola media,333
pasto principale la cena,maschi,2018,6-24 anni,licenza di scuola media,441
pasto principale la cena,maschi,2019,6-24 anni,licenza di scuola media,350
pasto principale la cena,maschi,2020,6-24 anni,licenza di scuola media,344
pasto principale la cena,maschi,2021,6-24 anni,licenza di scuola media,386
pasto principale la cena,maschi,2022,6-24 anni,licenza di scuola media,364
pasto principale la cena,maschi,2023,6-24 anni,licenza di scuola media,362
pasto principale la cena,maschi,1993,25-44 anni,licenza di scuola media,841
pasto principale la cena,maschi,1994,25-44 anni,licenza di scuola media,854
pasto principale la cena,maschi,1995,25-44 anni,licenza di scuola media,922
pasto principale la cena,maschi,1996,25-44 anni,licenza di scuola media,976
pasto principale la cena,maschi,1997,25-44 anni,licenza di scuola media,995
pasto principale la cena,maschi,1998,25-44 anni,licenza di scuola media,1128
pasto principale la cena,maschi,1999,25-44 anni,licenza di scuola media,1149
pasto principale la cena,maschi,2000,25-44 anni,licenza di scuola media,1128
pasto principale la cena,maschi,2001,25-44 anni,licenza di scuola media,1006
pasto principale la cena,maschi,2002,25-44 anni,licenza di scuola media,1108
pasto principale la cena,maschi,2003,25-44 anni,licenza di scuola media,1072
pasto principale la cena,maschi,2005,25-44 anni,licenza di scuola media,1175
pasto principale la cena,maschi,2006,25-44 anni,licenza di scuola media,1048
pasto principale la cena,maschi,2007,25-44 anni,licenza di scuola media,1066
pasto principale la cena,maschi,2008,25-44 anni,licenza di scuola media,1003
pasto principale la cena,maschi,2009,25-44 anni,licenza di scuola media,1048
pasto principale la cena,maschi,2010,25-44 anni,licenza di scuola media,928
pasto principale la cena,maschi,2011,25-44 anni,licenza di scuola media,925
pasto principale la cena,maschi,2012,25-44 anni,licenza di scuola media,900
pasto principale la cena,maschi,2013,25-44 anni,licenza di scuola media,830
pasto principale la cena,maschi,2014,25-44 anni,licenza di scuola media,802
pasto principale la cena,maschi,2015,25-44 anni,licenza di scuola media,859
pasto principale la cena,maschi,2016,25-44 anni,licenza di scuola media,788
pasto principale la cena,maschi,2017,25-44 anni,licenza di scuola media,749
pasto principale la cena,maschi,2018,25-44 anni,licenza di scuola media,654
pasto principale la cena,maschi,2019,25-44 anni,licenza di scuola media,552
pasto principale la cena,maschi,2020,25-44 anni,licenza di scuola media,593
pasto principale la cena,maschi,2021,25-44 anni,licenza di scuola media,505
pasto principale la cena,maschi,2022,25-44 anni,licenza di scuola media,470
pasto principale la cena,maschi,2023,25-44 anni,licenza di scuola media,529
pranzo al bar,femmine,1993,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",4
pranzo al bar,femmine,1994,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",4
pranzo al bar,femmine,1995,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",10
pranzo al bar,femmine,1996,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",5
pranzo al bar,femmine,1997,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",3
pranzo al bar,femmine,1998,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",6
pranzo al bar,femmine,1999,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",11
pranzo al bar,femmine,2000,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",7
pranzo al bar,femmine,2001,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",8
pranzo al bar,femmine,2002,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",5
pranzo al bar,femmine,2003,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",6
pranzo al bar,femmine,2005,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",1
pranzo al bar,femmine,2006,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",10
pranzo al bar,femmine,2007,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",3
pranzo al bar,femmine,2008,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",3
pranzo al bar,femmine,2009,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",5
pranzo al bar,femmine,2010,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",2
pranzo al bar,femmine,2011,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",3
pranzo al bar,femmine,2012,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",3
pranzo al bar,femmine,2013,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",0
pranzo al bar,femmine,2014,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",2
pranzo al bar,femmine,2015,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",1
pranzo al bar,femmine,2016,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",0
pranzo al bar,femmine,2017,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",1
pranzo al bar,femmine,2018,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",7
pranzo al bar,femmine,2019,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",0
pranzo al bar,femmine,2020,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",2
pranzo al bar,femmine,2021,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",0
pranzo al bar,femmine,2022,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",1
pranzo al bar,femmine,2023,45-64 anni,"licenza di scuola elementare, nessun titolo di studio",3
pasto principale la cena,femmine,1993,45-64 anni,diploma,230
pasto principale la cena,femmine,1994,45-64 anni,diploma,275
pasto principale la cena,femmine,1995,45-64 anni,diploma,268
pasto principale la cena,femmine,1996,45-64 anni,diploma,362
pasto principale la cena,femmine,1997,45-64 anni,diploma,357
pasto principale la cena,femmine,1998,45-64 anni,diploma,363
pasto principale la cena,femmine,1999,45-64 anni,diploma,390
pasto principale la cena,femmine,2000,45-64 anni,diploma,451
pasto principale la cena,femmine,2001,45-64 anni,diploma,458
pasto principale la cena,femmine,2002,45-64 anni,diploma,527
pasto principale la cena,femmine,2003,45-64 anni,diploma,526
pasto principale la cena,femmine,2005,45-64 anni,diploma,550
pasto principale la cena,femmine,2006,45-64 anni,diploma,659
pasto principale la cena,femmine,2007,45-64 anni,diploma,604
pasto principale la cena,femmine,2008,45-64 anni,diploma,747
pasto principale la cena,femmine,2009,45-64 anni,diploma,750
pasto principale la cena,femmine,2010,45-64 anni,diploma,810
pasto principale la cena,femmine,2011,45-64 anni,diploma,848
pasto principale la cena,femmine,2012,45-64 anni,diploma,942
pasto principale la cena,femmine,2013,45-64 anni,diploma,954
pasto principale la cena,femmine,2014,45-64 anni,diploma,893
pasto principale la cena,femmine,2015,45-64 anni,diploma,989
pasto principale la cena,femmine,2016,45-64 anni,diploma,993
pasto principale la cena,femmine,2017,45-64 anni,diploma,1001
pasto principale la cena,femmine,2018,45-64 anni,diploma,1084
pasto principale la cena,femmine,2019,45-64 anni,diploma,942
pasto principale la cena,femmine,2020,45-64 anni,diploma,956
pasto principale la cena,femmine,2021,45-64 anni,diploma,1030
pasto principale la cena,femmine,2022,45-64 anni,diploma,1074
pasto principale la cena,femmine,2023,45-64 anni,diploma,1117
colazione con latte e del cibo,maschi,1993,6 anni e più,licenza di scuola media,0
colazione con latte e del cibo,maschi,1994,6 anni e più,licenza di scuola media,0
colazione con latte e del cibo,maschi,1995,6 anni e più,licenza di scuola media,0
colazione con latte e del cibo,maschi,1996,6 anni e più,licenza di scuola media,3598
colazione con latte e del cibo,maschi,1997,6 anni e più,licenza di scuola media,3531
colazione con latte e del cibo,maschi,1998,6 anni e più,licenza di scuola media,3456
colazione con latte e del cibo,maschi,1999,6 anni e più,licenza di scuola media,3454
colazione con latte e del cibo,maschi,2000,6 anni e più,licenza di scuola media,3169
colazione con latte e del cibo,maschi,2001,6 anni e più,licenza di scuola media,3112
colazione con latte e del cibo,maschi,2002,6 anni e più,licenza di scuola media,3187
colazione con latte e del cibo,maschi,2003,6 anni e più,licenza di scuola media,3264
colazione con latte e del cibo,maschi,2005,6 anni e più,licenza di scuola media,3835
colazione con latte e del cibo,maschi,2006,6 anni e più,licenza di scuola media,3565
colazione con latte e del cibo,maschi,2007,6 anni e più,licenza di scuola media,3677
colazione con latte e del cibo,maschi,2008,6 anni e più,licenza di scuola media,3676
colazione con latte e del cibo,maschi,2009,6 anni e più,licenza di scuola media,3644
colazione con latte e del cibo,maschi,2010,6 anni e più,licenza di scuola media,3651
colazione con latte e del cibo,maschi,2011,6 anni e più,licenza di scuola media,3481
colazione con latte e del cibo,maschi,2012,6 anni e più,licenza di scuola media,3454
colazione con latte e del cibo,maschi,2013,6 anni e più,licenza di scuola media,3663
colazione con latte e del cibo,maschi,2014,6 anni e più,licenza di scuola media,3487
colazione con latte e del cibo,maschi,2015,6 anni e più,licenza di scuola media,3548
colazione con latte e del cibo,maschi,2016,6 anni e più,licenza di scuola media,3394
colazione con latte e del cibo,maschi,2017,6 anni e più,licenza di scuola media,3317
colazione con latte e del cibo,maschi,2018,6 anni e più,licenza di scuola media,3213
colazione con latte e del cibo,maschi,2019,6 anni e più,licenza di scuola media,3047
colazione con latte e del cibo,maschi,2020,6 anni e più,licenza di scuola media,3332
colazione con latte e del cibo,maschi,2021,6 anni e più,licenza di scuola media,2857
colazione con latte e del cibo,maschi,2022,6 anni e più,licenza di scuola media,3025
colazione con latte e del cibo,maschi,2023,6 anni e più,licenza di scuola media,2875
pasto principale il pranzo,femmine,1993,6-24 anni,totale,5232
pasto principale il pranzo,femmine,1994,6-24 anni,totale,5173
pasto principale il pranzo,femmine,1995,6-24 anni,totale,4962
pasto principale il pranzo,femmine,1996,6-24 anni,totale,4592
pasto principale il pranzo,femmine,1997,6-24 anni,totale,4564
pasto principale il pranzo,femmine,1998,6-24 anni,totale,4318
pasto principale il pranzo,femmine,1999,6-24 anni,totale,4159
pasto principale il pranzo,femmine,2000,6-24 anni,totale,4012
pasto principale il pranzo,femmine,2001,6-24 anni,totale,4053
pasto principale il pranzo,femmine,2002,6-24 anni,totale,3897
pasto principale il pranzo,femmine,2003,6-24 anni,totale,3816
pasto principale il pranzo,femmine,2005,6-24 anni,totale,3745
pasto principale il pranzo,femmine,2006,6-24 anni,totale,3856
pasto principale il pranzo,femmine,2007,6-24 anni,totale,3794
pasto principale il pranzo,femmine,2008,6-24 anni,totale,3715
pasto principale il pranzo,femmine,2009,6-24 anni,totale,3621
pasto principale il pranzo,femmine,2010,6-24 anni,totale,3723
pasto principale il pranzo,femmine,2011,6-24 anni,totale,3778
pasto principale il pranzo,femmine,2012,6-24 anni,totale,3788
pasto principale il pranzo,femmine,2013,6-24 anni,totale,3650
pasto principale il pranzo,femmine,2014,6-24 anni,totale,3706
pasto principale il pranzo,femmine,2015,6-24 anni,totale,3496
pasto principale il pranzo,femmine,2016,6-24 anni,totale,3621
pasto principale il pranzo,femmine,2017,6-24 anni,totale,3538
pasto principale il pranzo,femmine,2018,6-24 anni,totale,3598
pasto principale il pranzo,femmine,2019,6-24 anni,totale,3643
pasto principale il pranzo,femmine,2020,6-24 anni,totale,3608
pasto principale il pranzo,femmine,2021,6-24 anni,totale,3453
pasto principale il pranzo,femmine,2022,6-24 anni,totale,3317
pasto principale il pranzo,femmine,2023,6-24 anni,totale,3204
pasto principale il pranzo,femmine,1993,25-44 anni,totale,5841
pasto principale il pranzo,femmine,1994,25-44 anni,totale,5911
pasto principale il pranzo,femmine,1995,25-44 anni,totale,5831
pasto principale il pranzo,femmine,1996,25-44 anni,totale,5602
